id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence,average_watts,weighted_average_watts,sport_type
2488526369,Afternoon Swim,2550.0,2512.0,Swim,1.015,2019-06-28 21:52:56+00:00,0.0,,,3450.0,,,25.2,,,Swim
2490389711,Lunch Swim,3000.0,2979.0,Swim,1.007,2019-06-29 15:56:09+00:00,0.0,,,3351.0,,,25.7,,,Swim
2491216031,Afternoon Ride,77040.6,10049.0,Ride,7.666,2019-06-29 21:39:30+00:00,123.0,b1683032,141.3,10782.0,2386.8,,72.1,237.5,,Ride
2492899591,Lunch Swim,1550.0,1651.0,Swim,0.939,2019-06-30 15:46:48+00:00,0.0,,,3310.0,,,22.9,,,Swim
2495487178,Lunch Swim,3050.0,2887.0,Swim,1.056,2019-07-01 15:52:30+00:00,0.0,,,3273.0,,,25.2,,,Swim
2496477002,Afternoon Ride,54510.5,6841.0,Ride,7.968,2019-07-01 21:35:47+00:00,58.0,b1683032,141.3,6872.0,1719.9,,72.7,251.4,,Ride
2499339360,Afternoon Ride super easy,37059.8,4734.0,Ride,7.828,2019-07-02 21:47:20+00:00,38.0,b1683032,123.9,4793.0,1151.5,,73.1,243.2,,Ride
2501081610,Lunch Swim,1000.0,1078.0,Swim,0.928,2019-07-03 16:05:44+00:00,0.0,,,1211.0,,,23.5,,,Swim
2501148829,Lunch Swim,800.0,935.0,Swim,0.856,2019-07-03 16:26:04+00:00,0.0,,,1069.0,,,28.0,,,Swim
2506579997,Lunch Swim,2300.0,2252.0,Swim,1.021,2019-07-05 16:00:21+00:00,0.0,,,2580.0,,,26.4,,,Swim
2509544938,Lunch Swim,2700.0,2971.0,Swim,0.909,2019-07-06 15:54:12+00:00,0.0,,,3604.0,,,,,,Swim
2514993071,Lunch Swim,800.0,819.0,Swim,0.977,2019-07-08 16:01:39+00:00,0.0,,,868.0,,,24.0,,,Swim
2514993635,Lunch Swim,800.0,673.0,Swim,1.189,2019-07-08 16:12:13+00:00,0.0,,,958.0,,,29.1,,,Swim
2516299179,Afternoon Ride,56252.4,6544.0,Ride,8.596,2019-07-08 21:41:57+00:00,56.0,b1683032,138.0,7287.0,1867.3,,72.4,285.3,,Ride
2517910810,Lunch Swim,2700.0,2620.0,Swim,1.031,2019-07-09 16:01:44+00:00,0.0,,,2926.0,,,26.3,,,Swim
2519035485,Afternoon Ride,44582.3,5744.0,Ride,7.762,2019-07-09 21:48:33+00:00,52.0,b1683032,133.9,5959.0,1341.5,,70.3,233.5,,Ride
2523563008,Lunch Swim,3000.0,2893.0,Swim,1.037,2019-07-11 15:57:00+00:00,0.0,,,3059.0,,,26.5,,,Swim
2524572213,Evening Ride,42949.1,5504.0,Ride,7.803,2019-07-11 22:18:14+00:00,50.0,b1683032,124.3,5551.0,1310.6,,71.3,238.1,,Ride
2526102563,Lunch Swim,350.8,1076.0,Swim,0.326,2019-07-12 15:47:05+00:00,0.0,,,1076.0,,,24.6,,,Swim
2526103300,Lunch Swim,10.8,134.0,Swim,0.081,2019-07-12 16:15:24+00:00,0.0,,,134.0,,,,,,Swim
2526103763,Lunch Swim,187.1,297.0,Swim,0.63,2019-07-12 16:19:13+00:00,0.0,,,297.0,,,14.0,,,Swim
2527006408,Lunch Swim,178.5,230.0,Swim,0.776,2019-07-12 16:34:22+00:00,0.0,,,230.0,,,21.0,,,Swim
2529807067,Afternoon Ride,52184.3,6844.0,Ride,7.625,2019-07-13 21:48:30+00:00,122.0,b1683032,147.2,6903.0,1616.1,,73.8,236.1,,Ride
2534424710,Lunch Swim,1300.0,1371.0,Swim,0.948,2019-07-15 15:49:02+00:00,0.0,,,2509.0,,,22.8,,,Swim
2535521993,Evening Ride,44636.7,5563.0,Ride,8.024,2019-07-15 22:56:42+00:00,44.0,b1683032,138.3,5563.0,1360.6,,73.4,244.6,,Ride
2538503807,Evening Swim,1547.5,2058.0,Swim,0.752,2019-07-16 23:31:31+00:00,0.0,,,2058.0,,,28.9,,,Swim
2540310655,Lunch Swim,2150.0,2394.0,Swim,0.898,2019-07-17 15:59:06+00:00,0.0,,,3083.0,,,26.7,,,Swim
2541214166,Afternoon Ride,19837.0,2454.0,Ride,8.084,2019-07-17 21:24:07+00:00,30.0,b1683032,126.2,2568.0,633.4,,74.0,258.1,,Ride
2541371022,Evening Ride,19355.7,2683.0,Ride,7.214,2019-07-17 23:04:14+00:00,40.0,b1683032,109.5,2724.0,581.2,,69.2,216.6,,Ride
2543058633,Lunch Swim,2000.0,1953.0,Swim,1.024,2019-07-18 16:02:02+00:00,0.0,,,2519.0,,,23.4,,,Swim
2548578364,Morning Ride,161643.0,19899.0,Ride,8.123,2019-07-20 11:10:12+00:00,510.0,b1683032,141.3,22804.0,5035.0,,75.1,253.0,,Ride
2557886262,15 min Tabata Ride with Ally Love,8545.6,899.0,Ride,9.506,2019-07-23 23:53:01+00:00,0.0,b1683032,,899.0,176.7,,76.1,196.5,194.0,Ride
2557892348,15 min Tabata Ride with Ally Love,0.0,0.0,Ride,0.0,2019-07-24 00:09:51+00:00,0.0,b1683032,,0.0,,,,,,Ride
2557922691,15 min 80s Ride with Hannah Marie Corbin,9849.2,898.0,Ride,10.968,2019-07-24 00:12:29+00:00,0.0,b1683032,166.0,898.0,267.4,,82.1,297.7,297.0,Ride
2576044380,Morning Walk,5160.5,4984.0,Walk,1.035,2019-07-30 14:59:48+00:00,95.0,g1453101,98.4,6436.0,,,48.0,,,Walk
2577123873,Afternoon Walk,13326.5,12344.0,Walk,1.08,2019-07-30 19:42:57+00:00,109.0,g1453101,98.8,15252.0,,,47.7,,,Walk
2582867672,Evening Ride,44436.4,5388.0,Ride,8.247,2019-08-01 22:30:15+00:00,54.0,b1683032,153.1,5609.0,1404.2,,75.0,260.6,,Ride
2587226572,Morning Ride,78733.7,8972.0,Ride,8.775,2019-08-03 13:04:21+00:00,125.0,b1683032,154.6,9397.0,2612.8,,75.5,291.2,,Ride
2590701763,Lunch Swim,2000.0,2101.0,Swim,0.952,2019-08-04 15:55:13+00:00,0.0,,,2973.0,,,23.4,,,Swim
2590691971,Lunch Swim,500.0,403.0,Swim,1.241,2019-08-04 16:39:42+00:00,0.0,,,469.0,,,23.6,,,Swim
2594210165,Afternoon Ride,42280.4,5215.0,Ride,8.107,2019-08-05 21:46:21+00:00,59.0,b1683032,152.2,5215.0,1359.4,,74.1,260.7,,Ride
2617108356,MIght MAC Swim,6920.2,7020.0,Swim,0.986,2019-08-11 11:00:00+00:00,0.0,,,7020.0,,,,,,Swim
2616896908,Afternoon Ride,26786.0,3005.0,Ride,8.914,2019-08-13 21:49:35+00:00,28.0,b1683032,154.8,3061.0,886.0,,79.3,294.8,,Ride
2616897466,Evening Ride,18540.5,2547.0,Ride,7.279,2019-08-13 22:41:00+00:00,27.0,b1683032,144.1,2582.0,545.9,,75.8,214.3,,Ride
2619875260,45 min Tabata Ride with Robin Arzon,20486.9,2583.0,Ride,7.931,2019-08-15 00:33:50+00:00,0.0,b5274657,,2583.0,392.6,,69.7,152.0,175.0,Ride
2621660077,Lunch Swim,1050.0,1010.0,Swim,1.04,2019-08-15 16:11:09+00:00,0.0,,,1219.0,,,23.1,,,Swim
2626940789,Morning Ride,62022.6,6877.0,Ride,9.019,2019-08-17 12:32:52+00:00,97.0,b1683032,149.8,8082.0,2172.7,,79.6,315.9,,Ride
2627036983,Morning Ride,9148.0,1271.0,Ride,7.197,2019-08-17 14:54:42+00:00,22.0,b1683032,139.3,1287.0,283.4,,68.4,223.0,,Ride
2627734067,Lunch Swim,550.0,978.0,Swim,0.562,2019-08-17 15:58:53+00:00,0.0,,,1578.0,,,22.0,,,Swim
2631347517,Evening Ride,29729.3,3766.0,Ride,7.894,2019-08-18 23:23:16+00:00,33.0,b1683032,126.2,3766.0,921.2,,72.2,244.6,,Ride
2633866417,Afternoon Ride,49959.0,6329.0,Ride,7.894,2019-08-19 21:44:58+00:00,56.0,b1683032,140.0,6437.0,1590.9,,74.0,251.4,,Ride
2635696510,Lunch Swim,1150.0,1142.0,Swim,1.007,2019-08-20 15:54:12+00:00,0.0,,,1296.0,,,25.1,,,Swim
2635760592,Lunch Swim,1300.0,1163.0,Swim,1.118,2019-08-20 16:20:02+00:00,0.0,,,1636.0,,,27.1,,,Swim
2638821819,Lunch Swim,2100.0,2109.0,Swim,0.996,2019-08-21 16:04:11+00:00,0.0,,,3129.0,,,25.8,,,Swim
2639947683,Evening Ride,45429.0,5566.0,Ride,8.162,2019-08-21 22:38:14+00:00,28.0,b1683032,139.2,5632.0,1440.6,,74.9,258.8,,Ride
2639982858,Evening Ride,8949.6,1258.0,Ride,7.114,2019-08-22 00:12:39+00:00,20.0,b1683032,130.6,1258.0,280.1,,71.8,222.6,,Ride
2641725164,Lunch Swim,1950.0,1831.0,Swim,1.065,2019-08-22 16:02:33+00:00,0.0,,,2551.0,,,28.0,,,Swim
2644564251,Lunch Swim,1200.0,2215.0,Swim,0.542,2019-08-23 15:53:00+00:00,0.0,,,2908.0,,,29.8,,,Swim
2653510942,Lunch Swim,2900.0,2690.0,Swim,1.078,2019-08-26 15:56:09+00:00,0.0,,,3379.0,,,26.8,,,Swim
2664850610,Lunch Swim,300.0,423.0,Swim,0.709,2019-08-30 15:50:51+00:00,0.0,,,431.0,,,,,,Swim
2671968501,Afternoon Ride,53234.1,6382.0,Ride,8.341,2019-09-01 17:35:28+00:00,95.0,b1683032,154.8,6983.0,1814.1,,80.5,284.3,,Ride
2671969430,Afternoon Ride,53015.1,6743.0,Ride,7.862,2019-09-01 19:40:05+00:00,42.0,b1683032,151.6,7700.0,1588.7,,76.4,235.6,,Ride
2677848888,30 min Sweat Steady Ride with Jess King,17928.1,1798.0,Ride,9.971,2019-09-04 00:03:35+00:00,0.0,b5274657,,1798.0,406.3,,73.9,226.0,229.0,Ride
2677883084,15 min Tabata Ride with Ally Love,4103.8,615.0,Ride,6.673,2019-09-04 00:38:34+00:00,0.0,b5274657,,615.0,60.3,,58.3,98.0,108.0,Ride
2683791520,Evening Ride,36666.0,4471.0,Ride,8.201,2019-09-05 22:37:05+00:00,38.0,b1683032,135.6,4494.0,1186.7,,73.9,265.4,,Ride
2747522112,Morning Ride,175137.0,23102.0,Ride,7.581,2019-09-28 11:35:39+00:00,559.0,b1683032,151.9,29894.0,5376.6,,69.9,232.7,,Ride
2750833203,Morning Ride,161117.0,22338.0,Ride,7.213,2019-09-29 11:44:25+00:00,256.0,b1683032,132.7,27872.0,4749.3,,66.9,212.6,,Ride
2797045685,Afternoon Ride,37032.0,4973.0,Ride,7.447,2019-10-17 21:50:06+00:00,77.0,b1683032,152.7,5192.0,1172.3,,68.5,235.7,,Ride
2798954101,Afternoon Ride,44015.2,5716.0,Ride,7.7,2019-10-18 19:25:45+00:00,56.0,b1683032,142.7,5760.0,1363.9,,73.1,238.6,,Ride
2800910233,Lunch Walk,1177.4,947.0,Walk,1.243,2019-10-19 15:20:27+00:00,6.0,g1453101,98.0,1404.0,,,49.0,,,Walk
2804275707,Lunch Ride,54277.6,6792.0,Ride,7.991,2019-10-20 15:53:29+00:00,65.0,b1683032,146.3,7004.0,1706.2,,74.6,251.2,,Ride
2814602854,Afternoon Ride,45947.3,6097.0,Ride,7.536,2019-10-24 21:23:55+00:00,49.0,b1683032,137.8,6124.0,1386.0,,74.3,227.3,,Ride
2822419006,Afternoon Ride,65580.1,8352.0,Ride,7.852,2019-10-27 19:20:43+00:00,147.9,b1683032,,8498.0,2201.5,,,263.6,,Ride
2850919593,45 min Live DJ Ride with Robin Arzon,21838.7,2699.0,Ride,8.091,2019-11-08 23:00:52+00:00,0.0,b5274657,85.6,2699.0,402.7,,74.0,149.2,158.0,Ride
2858689867,30 min HRZ Max Capacity Ride with Jennifer Jacobs,17831.5,1804.0,Ride,9.884,2019-11-12 00:04:29+00:00,0.0,b5274657,6.1,1804.0,404.5,,77.1,224.2,228.0,Ride
2865571007,45 min Low Impact Ride with Hannah Marie Corbin,26087.4,2697.0,Ride,9.673,2019-11-15 00:50:22+00:00,0.0,b5274657,132.7,2697.0,567.0,,73.6,210.2,216.0,Ride
2869395206,45 min Sweat Steady Ride with Jess King,22917.0,2495.0,Ride,9.185,2019-11-16 16:52:40+00:00,0.0,b5274657,129.6,2495.0,451.3,,73.7,180.9,181.0,Ride
2882260386,45 min Classic Rock Ride with Jess King,24075.7,2698.0,Ride,8.924,2019-11-22 00:37:31+00:00,0.0,b5274657,,2698.0,548.0,,71.6,203.1,225.0,Ride
2883985527,45 min Classic Rock Ride with Hannah Marie Corbin,24059.6,2697.0,Ride,8.921,2019-11-22 21:57:38+00:00,0.0,b5274657,,2697.0,473.1,,74.5,175.4,181.0,Ride
2894034810,20 min 90s Pop Ride with Hannah Marie Corbin,12906.9,1198.0,Ride,10.774,2019-11-26 23:54:50+00:00,0.0,b5274657,,1198.0,332.8,,74.0,277.8,278.0,Ride
2894060471,15 min 90s Rock Ride with Emma Lovewell,7354.7,886.0,Ride,8.301,2019-11-27 00:17:20+00:00,0.0,b1683032,133.0,886.0,123.3,,70.1,139.2,139.0,Ride
2894070652,5 min Cool Down Ride with Jess King,3009.5,297.0,Ride,10.133,2019-11-27 00:34:23+00:00,0.0,b5274657,,297.0,69.4,,76.5,233.7,223.0,Ride
2896131222,45 min Pop Ride with Hannah Marie Corbin,23126.2,2698.0,Ride,8.572,2019-11-27 22:13:28+00:00,0.0,b5274657,106.8,2698.0,410.2,,72.0,152.0,152.0,Ride
2898338023,Afternoon Ride,52982.5,6841.0,Ride,7.745,2019-11-28 20:19:29+00:00,55.0,b1683032,156.9,6874.0,1607.7,,73.3,235.0,,Ride
2902223199,60 min Hip Hop Ride with Hannah Frankson,31961.5,3597.0,Ride,8.886,2019-11-30 16:35:23+00:00,0.0,b5274657,64.1,3597.0,608.6,,70.3,169.2,175.0,Ride
2909711925,30 min Pop Ride with Olivia Amato,17252.1,1797.0,Ride,9.601,2019-12-04 00:31:01+00:00,0.0,b5274657,,1797.0,363.4,,77.4,202.2,203.0,Ride
2914052560,20 min HIIT Ride with Hannah Marie Corbin,12713.8,1197.0,Ride,10.621,2019-12-06 00:25:17+00:00,0.0,b5274657,,1197.0,323.0,,77.1,269.9,270.0,Ride
2914067046,10 min Warm Up Ride with Kendall Toole,4425.7,597.0,Ride,7.413,2019-12-06 00:47:41+00:00,0.0,b5274657,,597.0,69.8,,64.9,116.9,122.0,Ride
2915866935,45 min Intervals & Arms Ride with Hannah Marie Corbin,24639.0,2697.0,Ride,9.136,2019-12-06 22:51:12+00:00,0.0,b5274657,61.6,2697.0,478.9,,74.7,177.6,177.0,Ride
2917744733,45 min 60s Ride with Hannah Marie Corbin,26731.1,2698.0,Ride,9.908,2019-12-07 16:51:38+00:00,0.0,b5274657,,2698.0,608.0,,75.7,225.3,227.0,Ride
2925183546,30 min Advanced Beginner Ride with Hannah Marie Corbin,18829.3,1798.0,Ride,10.472,2019-12-11 00:27:58+00:00,0.0,b5274657,,1798.0,462.4,,72.9,257.2,264.0,Ride
2929355293,45 min 70s Ride with Hannah Marie Corbin,28115.2,2762.0,Ride,10.179,2019-12-13 00:30:52+00:00,0.0,b5274657,,2762.0,671.1,,73.5,243.0,253.0,Ride
2947802679,Afternoon Ride,36940.6,4713.0,Ride,7.838,2019-12-21 20:37:13+00:00,45.0,b1683032,140.3,4783.0,1166.4,,77.9,247.5,,Ride
2958882391,60 min Classic Rock Ride with Hannah Marie Corbin,33071.9,3598.0,Ride,9.192,2019-12-26 23:48:19+00:00,0.0,b5274657,,3598.0,709.7,,67.1,197.3,207.0,Ride
2960922907,30 min Classic Rock Ride with Hannah Marie Corbin,16367.0,1798.0,Ride,9.103,2019-12-27 21:02:27+00:00,0.0,b5274657,,1798.0,332.5,,70.3,184.9,193.0,Ride
2960990267,30 min Trap Music Ride with Jess King,14097.8,1797.0,Ride,7.845,2019-12-27 21:37:49+00:00,0.0,b5274657,,1797.0,233.3,,67.8,129.8,148.0,Ride
2963260597,45 min Country Ride with Hannah Marie Corbin,24960.9,2696.0,Ride,9.258,2019-12-28 17:16:36+00:00,0.0,b5274657,,2696.0,520.1,,71.8,192.9,202.0,Ride
2968832103,45 min Best of the Decade Ride with Hannah Marie Corbin,26650.7,2739.0,Ride,9.73,2019-12-30 21:20:57+00:00,0.0,b5274657,68.2,2739.0,610.4,,76.4,222.9,228.0,Ride
2968865418,15 min Pop Ride with Kendall Toole,4860.2,805.0,Ride,6.038,2019-12-30 22:10:03+00:00,0.0,b5274657,,805.0,75.5,,54.8,93.8,109.0,Ride
2979526998,45 min Classic Rock Ride with Hannah Marie Corbin,25475.9,2698.0,Ride,9.443,2020-01-03 22:48:10+00:00,0.0,b5274657,2.7,2698.0,540.4,,73.9,200.3,213.0,Ride
2979557335,Evening Run,1954.7,736.0,Run,2.656,2020-01-03 23:37:36+00:00,0.0,g3714779,166.5,736.0,,,74.0,,,Run
2991832926,60 min Classic Rock Ride with Hannah Marie Corbin,30674.0,3599.0,Ride,8.523,2020-01-08 00:55:45+00:00,0.0,b5274657,,3599.0,628.1,,68.0,174.5,193.0,Ride
3002099429,60 min Hip Hop Ride with Hannah Frankson,31446.5,3589.0,Ride,8.762,2020-01-11 15:40:42+00:00,0.0,b5274657,,3589.0,625.2,,70.0,174.2,186.0,Ride
3012152367,60 min Pop Ride with Hannah Marie Corbin,36564.2,3596.0,Ride,10.168,2020-01-14 23:59:47+00:00,0.0,b5274657,,3596.0,874.5,,69.0,243.2,250.0,Ride
3017988871,Evening Ride,0.0,3148.0,Ride,0.0,2020-01-17 00:32:15+00:00,0.0,b1683032,147.7,3148.0,,,,,,Ride
3020234363,45 min 2000s Ride with Hannah Marie Corbin,23142.3,2698.0,Ride,8.578,2020-01-17 22:50:36+00:00,0.0,b1683032,,2698.0,428.5,,72.0,158.8,168.0,Ride
3020263562,Evening Run,2001.1,762.0,Run,2.626,2020-01-17 23:38:25+00:00,0.0,g1453101,137.1,888.0,,,73.4,,,Run
3032265078,15 min Country Ride with Hannah Marie Corbin,8255.9,898.0,Ride,9.194,2020-01-21 23:53:59+00:00,0.0,b1683032,85.8,898.0,240.4,,72.4,267.7,256.0,Ride
3032301995,15 min Tabata Ride with Leanne Hainsby,8207.6,897.0,Ride,9.15,2020-01-22 00:13:17+00:00,0.0,b5274657,76.9,897.0,163.9,,70.3,182.7,181.0,Ride
3042719776,30 min 2000s Ride with Kendall Toole,19424.7,1800.0,Ride,10.792,2020-01-25 17:26:21+00:00,0.0,b5274657,,1800.0,503.7,,71.9,279.8,285.0,Ride
3052388135,30 min Rock Ride with Hannah Marie Corbin,15771.5,1797.0,Ride,8.777,2020-01-29 00:40:29+00:00,0.0,b5274657,,1797.0,303.7,,76.4,169.0,174.0,Ride
3058039107,45 min 90s Ride with Hannah Marie Corbin,23013.6,2755.0,Ride,8.353,2020-01-31 00:01:53+00:00,0.0,b5274657,,2755.0,465.9,,73.4,169.1,173.0,Ride
3060403198,45 min Pop Ride with Hannah Marie Corbin,22579.0,2698.0,Ride,8.369,2020-01-31 22:35:53+00:00,0.0,b5274657,,2698.0,396.0,,71.5,146.8,155.0,Ride
3072611287,45 min Climb Ride with Hannah Marie Corbin,25813.8,2661.0,Ride,9.701,2020-02-05 00:25:27+00:00,0.0,b5274657,,2661.0,568.9,,77.5,213.8,236.0,Ride
3078390831,60 min Rock Ride with Hannah Marie Corbin,33458.2,3599.0,Ride,9.297,2020-02-07 00:57:57+00:00,0.0,b5274657,,3599.0,711.4,,75.7,197.7,221.0,Ride
3080618253,45 min Pop Ride with Hannah Marie Corbin,22675.6,2692.0,Ride,8.423,2020-02-07 22:02:54+00:00,0.0,b5274657,,2692.0,403.8,,72.4,150.0,157.0,Ride
3080654638,Afternoon Run,1736.5,715.0,Run,2.429,2020-02-07 22:55:17+00:00,0.0,g1453101,154.4,715.0,,,76.6,,,Run
3092334178,60 min Dual Ride with Robin with Jess King,34504.3,3595.0,Ride,9.598,2020-02-12 00:38:51+00:00,0.0,b5274657,137.9,3595.0,764.4,,68.6,212.6,221.0,Ride
3097812865,60 min 90s Ride with Emma Lovewell,33570.8,3597.0,Ride,9.333,2020-02-13 23:57:28+00:00,0.0,b5274657,84.0,3597.0,783.7,,74.5,217.9,213.0,Ride
3097845685,15 min Low Impact Ride with Hannah Marie Corbin,4184.3,893.0,Ride,4.686,2020-02-14 01:03:52+00:00,0.0,b5274657,90.7,893.0,59.9,,45.3,67.0,64.0,Ride
3100122732,45 min Pop Ride with Hannah Marie Corbin,23770.0,2699.0,Ride,8.807,2020-02-14 22:30:45+00:00,0.0,b5274657,,2699.0,539.7,,61.6,200.0,211.0,Ride
3100149835,Evening Run,1646.4,688.0,Run,2.393,2020-02-14 23:19:22+00:00,0.0,g1453101,162.1,688.0,,,73.9,,,Run
3187083664,"First outdoor ride of 2020, Booboton isn't not the same",36143.6,4880.0,Ride,7.406,2020-03-15 19:40:30+00:00,100.0,b1683032,154.0,4908.0,1178.7,,72.6,241.5,,Ride
3205003207,Afternoon Ride,38640.3,5248.0,Ride,7.363,2020-03-21 20:39:04+00:00,56.0,b1683032,150.8,5265.0,1205.0,,72.3,229.6,,Ride
3218402637,Afternoon Ride,46240.1,5655.0,Ride,8.177,2020-03-25 21:19:02+00:00,64.0,b1683032,151.2,5700.0,1520.4,,73.9,268.9,,Ride
3236416209,Evening Ride,0.3,1.0,Ride,0.3,2020-03-30 22:05:57+00:00,0.0,b1683032,0.0,1.0,0.0,,,0.0,,Ride
3251683375,Afternoon Ride,44945.5,5726.0,Ride,7.849,2020-04-03 21:53:33+00:00,59.0,b1683032,146.0,5726.0,1458.0,,76.4,254.6,,Ride
3260470129,Afternoon Ride,73562.2,9531.0,Ride,7.718,2020-04-05 18:55:36+00:00,93.0,b1683032,152.1,9944.0,2332.7,,73.8,244.8,,Ride
3264459921,Afternoon Ride,46555.5,6359.0,Ride,7.321,2020-04-06 21:29:59+00:00,61.0,b1683032,122.7,6441.0,1431.3,,69.2,225.1,,Ride
3273352241,Afternoon Ride,42635.8,5469.0,Ride,7.796,2020-04-08 21:20:44+00:00,62.0,b1683032,112.5,5521.0,1357.8,,73.2,248.3,,Ride
3286252456,Found huber,95041.0,12424.0,Ride,7.65,2020-04-11 16:20:25+00:00,127.0,b1683032,162.7,13286.0,2976.1,,71.8,239.5,,Ride
3317997423,Lunch Ride,67553.8,8732.0,Ride,7.736,2020-04-18 16:55:49+00:00,122.0,b1683032,164.3,9177.0,2162.7,,72.5,247.7,,Ride
3324281749,Afternoon Walk,13046.4,9687.0,Walk,1.347,2020-04-19 19:58:48+00:00,30.0,g1453101,91.8,13840.0,,,52.7,,,Walk
3327928186,Afternoon Ride,4001.3,513.0,Ride,7.8,2020-04-20 19:54:01+00:00,1.0,b1683032,158.2,630.0,112.1,,72.2,218.5,,Ride
3328478660,Afternoon Ride,28954.4,3782.0,Ride,7.656,2020-04-20 21:52:44+00:00,41.0,b1683032,114.4,3830.0,920.2,,72.2,243.3,,Ride
3338832248,Evening Walk,6632.0,4894.0,Walk,1.355,2020-04-22 23:23:06+00:00,23.0,g1453101,102.7,5415.0,,,53.0,,,Walk
3353156766,Lunch Ride,122694.0,16289.0,Ride,7.532,2020-04-25 16:35:58+00:00,154.0,b1683032,155.7,17896.0,3832.5,,69.6,235.3,,Ride
3359084633,Afternoon Ride,59189.4,8998.0,Ride,6.578,2020-04-26 20:06:14+00:00,81.0,b1683032,129.4,10203.0,1729.8,,64.8,192.2,,Ride
3381354495,Lunch Ride,42903.6,5417.0,Ride,7.92,2020-05-01 16:56:26+00:00,62.0,b1683032,161.7,5457.0,1395.2,,74.4,257.6,,Ride
3382168907,Afternoon Ride,44087.1,5699.0,Ride,7.736,2020-05-01 21:01:21+00:00,52.0,b1683032,158.9,5699.0,1383.6,,72.1,242.8,,Ride
3388107796,Afternoon Ride,75939.6,10114.0,Ride,7.508,2020-05-02 20:51:44+00:00,136.0,b1683032,158.2,10680.0,2379.7,,69.9,235.3,,Ride
3399230865,Afternoon Ride,52197.8,6527.0,Ride,7.997,2020-05-04 21:25:52+00:00,61.0,b1683032,143.3,7217.0,1696.3,,72.6,259.9,,Ride
3410778542,Afternoon Ride,74638.0,9687.0,Ride,7.705,2020-05-06 21:17:47+00:00,96.0,b1683032,150.4,9738.0,2385.5,,70.0,246.3,,Ride
3416133139,Evening Ride,41357.5,5389.0,Ride,7.674,2020-05-07 22:12:57+00:00,93.0,b1683032,132.2,5581.0,1354.3,,71.3,251.3,,Ride
3426631676,Afternoon Ride,53796.0,7647.0,Ride,7.035,2020-05-09 18:11:05+00:00,118.0,b1683032,152.7,8638.0,1672.5,,71.6,218.7,,Ride
3427039838,Afternoon Ride,53666.4,6516.0,Ride,8.236,2020-05-09 21:04:57+00:00,54.0,b1683032,147.7,6516.0,1777.2,,63.3,272.7,,Ride
3436919079,Afternoon Ride,48288.2,6401.0,Ride,7.544,2020-05-11 21:59:06+00:00,114.0,b1683032,153.0,6880.0,1585.6,,69.3,247.7,,Ride
3442104309,Afternoon Ride,54804.2,6867.0,Ride,7.981,2020-05-12 21:14:12+00:00,65.0,b1683032,145.6,6867.0,1794.1,,73.6,261.3,,Ride
3447300124,Afternoon Ride,54504.5,6990.0,Ride,7.797,2020-05-13 21:24:42+00:00,65.0,b1683032,142.3,7026.0,1757.9,,73.8,251.5,,Ride
3456917397,Afternoon Ride,55700.3,6860.0,Ride,8.12,2020-05-15 19:30:55+00:00,71.0,b1683032,159.9,6983.0,1837.7,,73.5,267.9,,Ride
3461169932,Lunch Ride,8104.1,1096.0,Ride,7.394,2020-05-16 16:02:48+00:00,6.0,b1683032,113.0,1111.0,239.5,,67.5,218.5,,Ride
3462346625,Lunch Ride,79492.7,10256.0,Ride,7.751,2020-05-16 16:41:00+00:00,122.0,b1683032,151.3,11184.0,2580.3,,71.3,251.6,,Ride
3490344338,Afternoon Ride,49880.1,8158.0,Ride,6.114,2020-05-21 17:11:29+00:00,182.0,b1683032,125.8,9660.0,1635.0,,,200.4,,Ride
3517079172,Afternoon Ride,38396.9,4688.0,Ride,8.19,2020-05-26 17:54:36+00:00,59.0,b1683032,161.7,4789.0,1290.0,,71.6,275.2,,Ride
3517081688,Afternoon Ride,42938.0,6423.0,Ride,6.685,2020-05-26 19:58:16+00:00,100.0,b1683032,149.9,6701.0,1327.8,,63.7,206.7,,Ride
3517662326,Evening Ride,37041.3,4766.0,Ride,7.772,2020-05-26 23:10:45+00:00,71.0,b1683032,153.4,5611.0,1201.2,,67.1,252.0,,Ride
3527565963,Evening Ride,36017.6,4539.0,Ride,7.935,2020-05-27 22:57:04+00:00,77.0,b1683032,142.7,4677.0,1200.1,,70.8,264.4,,Ride
3537164679,Morning Ride,53480.2,7339.0,Ride,7.287,2020-05-30 14:50:01+00:00,377.0,b1683032,138.5,7570.0,1820.3,,72.8,248.0,,Ride
3555525494,Evening Ride,47231.5,6253.0,Ride,7.553,2020-06-02 22:11:39+00:00,59.0,b1683032,155.4,6452.0,1473.5,,71.8,235.6,,Ride
3560886882,Evening Ride,47151.6,6205.0,Ride,7.599,2020-06-03 22:26:49+00:00,77.0,b1683032,149.7,7951.0,1534.9,,70.8,247.4,,Ride
3565433194,Afternoon Ride,55636.6,7202.0,Ride,7.725,2020-06-04 21:51:43+00:00,65.0,b1683032,137.1,8678.0,1781.4,,69.7,247.3,,Ride
3569734704,Evening Ride,52496.5,7068.0,Ride,7.427,2020-06-05 22:28:20+00:00,108.0,b1683032,149.9,7897.0,1716.2,,67.9,242.8,,Ride
3595748859,Evening Ride,37952.4,4868.0,Ride,7.796,2020-06-10 23:51:27+00:00,69.8,b1683032,,5015.0,1275.7,,,262.1,,Ride
